episode,score
207,7.0
208,11.0
209,18.0
210,14.0
211,7.0
212,12.0
213,16.0
214,17.0
215,12.0
216,18.0
217,11.0
218,12.0
219,19.0
220,7.0
221,19.0
222,11.0
223,18.0
224,9.0
225,18.0
226,7.0
227,5.0
228,12.0
229,9.0
230,21.0
231,12.0
232,17.0
233,8.0
234,12.0
235,10.0
236,10.0
237,7.0
238,13.0
239,18.0
240,14.0
241,17.0
242,12.0
243,14.0
244,15.0
245,17.0
246,8.0
247,18.0
248,11.0
249,15.0
250,13.0
251,17.0
252,9.0
253,16.0
254,9.0
255,17.0
256,18.0
257,18.0
258,15.0
259,11.0
260,14.0
261,12.0
262,15.0
263,14.0
264,18.0
265,15.0
266,15.0
267,14.0
268,15.0
269,13.0
270,7.0
271,10.0
272,14.0
273,8.0
274,14.0
275,13.0
276,17.0
277,19.0
278,14.0
279,18.0
280,15.0
281,16.0
282,18.0
283,13.0
284,19.0
285,13.0
286,6.0
287,15.0
288,17.0
289,16.0
290,15.0
291,14.0
292,18.0
293,17.0
294,9.0
295,13.0
296,17.0
297,15.0
298,9.0
299,17.0
300,15.0
301,14.0
302,16.0
303,17.0
304,15.0
305,18.0
306,21.0
307,13.0
308,13.0
309,18.0
310,13.0
311,15.0
312,18.0
313,15.0
314,15.0
315,16.0
316,14.0
317,8.0
318,17.0
319,17.0
320,17.0
321,15.0
322,12.0
323,16.0
324,9.0
325,17.0
326,19.0
327,11.0
328,17.0
329,10.0
330,8.0
331,14.0
332,13.0
333,13.0
334,14.0
335,17.0
336,11.0
337,16.0
338,9.0
339,12.0
340,15.0
341,20.0
342,14.0
343,14.0
344,11.0
345,21.0
346,19.0
347,21.0
348,8.0
349,17.0
350,18.0
351,15.0
352,16.0
353,9.0
354,5.0
355,13.0
356,17.0
357,16.0
358,15.0
359,12.0
360,16.0
361,12.0
362,13.0
363,13.0
364,18.0
365,15.0
366,14.0
367,5.0
368,11.0
369,14.0
370,14.0
371,18.0
372,17.0
373,9.0
374,9.0
375,17.0
376,18.0
377,21.0
378,15.0
379,18.0
380,12.0
381,23.0
382,13.0
383,5.0
384,11.0
385,18.0
386,17.0
387,16.0
388,19.0
389,18.0
390,16.0
391,14.0
392,17.0
393,10.0
394,17.0
395,19.0
396,21.0
397,18.0
398,15.0
399,12.0
400,13.0
401,18.0
402,14.0
403,12.0
404,16.0
405,15.0
406,20.0
407,15.0
408,17.0
409,16.0
410,10.0
411,21.0
412,9.0
413,10.0
414,11.0
415,15.0
416,17.0
417,15.0
418,16.0
419,6.0
420,20.0
421,4.0
422,13.0
423,19.0
424,7.0
425,14.0
426,12.0
427,16.0
428,18.0
429,12.0
430,19.0
431,15.0
432,12.0
433,13.0
434,12.0
435,19.0
436,17.0
437,12.0
438,17.0
439,13.0
440,17.0
441,13.0
442,14.0
443,13.0
444,20.0
445,19.0
446,11.0
447,16.0
448,11.0
449,13.0
450,14.0
451,15.0
452,14.0
453,15.0
454,17.0
455,13.0
456,7.0
457,18.0
458,16.0
459,10.0
460,14.0
461,13.0
462,12.0
463,16.0
464,19.0
465,16.0
466,11.0
467,4.0
468,11.0
469,16.0
470,12.0
471,12.0
472,11.0
473,17.0
474,12.0
475,9.0
476,17.0
477,21.0
478,15.0
479,23.0
480,10.0
481,19.0
482,13.0
483,7.0
484,13.0
485,23.0
486,14.0
487,18.0
488,20.0
489,17.0
490,15.0
491,14.0
492,18.0
493,2.0
494,16.0
495,15.0
496,20.0
497,20.0
498,13.0
499,18.0
500,18.0
501,11.0
502,13.0
503,14.0
504,18.0
505,13.0
506,25.0
507,19.0
508,19.0
509,10.0
510,12.0
511,11.0
512,10.0
513,13.0
514,14.0
515,16.0
516,9.0
517,19.0
518,16.0
519,20.0
520,19.0
521,18.0
522,14.0
523,18.0
524,17.0
525,15.0
526,13.0
527,13.0
528,8.0
529,12.0
530,5.0
531,17.0
532,11.0
533,19.0
534,13.0
535,20.0
536,18.0
537,16.0
538,10.0
539,24.0
540,12.0
541,18.0
542,16.0
543,7.0
544,15.0
545,6.0
546,17.0
547,7.0
548,17.0
549,6.0
550,17.0
551,11.0
552,15.0
553,12.0
554,15.0
555,16.0
556,19.0
557,14.0
558,18.0
559,19.0
560,13.0
561,17.0
562,11.0
563,9.0
564,17.0
565,18.0
566,19.0
567,12.0
568,11.0
569,15.0
570,12.0
571,17.0
572,22.0
573,9.0
574,17.0
575,13.0
576,13.0
577,16.0
578,11.0
579,16.0
580,14.0
581,14.0
582,4.0
583,8.0
584,18.0
585,23.0
586,10.0
587,13.0
588,10.0
589,15.0
590,16.0
591,12.0
592,18.0
593,8.0
594,16.0
595,17.0
596,17.0
597,12.0
598,18.0
599,17.0
600,15.0
601,15.0
602,9.0
603,17.0
604,10.0
605,13.0
606,19.0
607,15.0
608,15.0
609,12.0
610,16.0
611,17.0
612,15.0
613,19.0
614,12.0
615,16.0
616,20.0
617,20.0
618,19.0
619,20.0
620,19.0
621,17.0
622,20.0
623,18.0
624,21.0
625,22.0
626,13.0
627,14.0
628,16.0
629,9.0
630,16.0
631,12.0
632,13.0
633,19.0
634,15.0
635,16.0
636,8.0
637,10.0
638,17.0
639,14.0
640,13.0
641,9.0
642,10.0
643,16.0
644,20.0
645,10.0
646,18.0
647,18.0
648,11.0
649,19.0
650,14.0
651,20.0
652,14.0
653,10.0
654,16.0
655,16.0
656,10.0
657,13.0
658,15.0
659,17.0
660,15.0
661,10.0
662,16.0
663,3.0
664,10.0
665,12.0
666,17.0
667,15.0
668,18.0
669,20.0
670,17.0
671,12.0
672,19.0
673,20.0
674,22.0
675,21.0
676,20.0
677,20.0
678,14.0
679,19.0
680,12.0
681,13.0
682,17.0
683,12.0
684,10.0
685,16.0
686,20.0
687,11.0
688,9.0
689,11.0
690,8.0
691,19.0
692,1.0
693,9.0
694,15.0
695,19.0
696,16.0
697,19.0
698,13.0
699,12.0
700,15.0
701,14.0
702,12.0
703,17.0
704,17.0
705,12.0
706,17.0
707,7.0
708,21.0
709,19.0
710,17.0
711,13.0
712,16.0
713,14.0
714,13.0
715,10.0
716,10.0
717,8.0
718,9.0
719,18.0
720,4.0
721,18.0
722,17.0
723,14.0
724,14.0
725,20.0
726,19.0
727,13.0
728,8.0
729,10.0
730,17.0
731,21.0
732,18.0
733,6.0
734,4.0
735,9.0
736,15.0
737,16.0
738,17.0
739,19.0
740,16.0
741,17.0
742,2.0
743,15.0
744,23.0
745,17.0
746,3.0
747,16.0
748,13.0
749,12.0
750,14.0
751,8.0
752,15.0
753,16.0
754,15.0
755,20.0
756,21.0
757,17.0
758,13.0
759,21.0
760,8.0
761,2.0
762,13.0
763,17.0
764,21.0
765,15.0
766,18.0
767,19.0
768,14.0
769,17.0
770,12.0
771,16.0
772,11.0
773,23.0
774,15.0
775,12.0
776,19.0
777,18.0
778,18.0
779,16.0
780,16.0
781,16.0
782,19.0
783,19.0
784,13.0
785,17.0
786,28.0
787,14.0
788,17.0
789,20.0
790,12.0
791,16.0
792,9.0
793,11.0
794,20.0
795,9.0
796,20.0
797,17.0
798,18.0
799,19.0
800,14.0
801,17.0
802,10.0
803,17.0
804,17.0
805,14.0
806,23.0
807,13.0
808,17.0
809,15.0
810,14.0
811,18.0
812,11.0
813,17.0
814,18.0
815,17.0
816,13.0
817,13.0
818,18.0
819,19.0
820,20.0
821,14.0
822,18.0
823,16.0
824,15.0
825,8.0
826,17.0
827,14.0
828,15.0
829,13.0
830,16.0
831,14.0
832,9.0
833,15.0
834,13.0
835,19.0
836,16.0
837,12.0
838,14.0
839,16.0
840,14.0
841,19.0
842,18.0
843,12.0
844,15.0
845,15.0
846,17.0
847,21.0
848,10.0
849,14.0
850,13.0
851,16.0
852,21.0
853,14.0
854,14.0
855,15.0
856,16.0
857,19.0
858,10.0
859,14.0
860,25.0
861,16.0
862,6.0
863,17.0
864,13.0
865,17.0
866,10.0
867,14.0
868,12.0
869,22.0
870,20.0
871,16.0
872,14.0
873,14.0
874,16.0
875,19.0
876,13.0
877,17.0
878,15.0
879,13.0
880,20.0
881,15.0
882,20.0
883,20.0
884,14.0
885,16.0
886,20.0
887,18.0
888,19.0
889,13.0
890,11.0
891,15.0
892,13.0
893,11.0
894,9.0
895,20.0
896,25.0
897,11.0
898,17.0
899,12.0
900,19.0
901,14.0
902,13.0
903,12.0
904,18.0
905,7.0
906,16.0
907,15.0
908,16.0
909,15.0
910,13.0
911,14.0
912,12.0
913,8.0
914,12.0
915,14.0
916,9.0
917,1.0
918,17.0
919,11.0
920,19.0
921,15.0
922,21.0
923,16.0
924,19.0
925,17.0
926,16.0
927,14.0
928,19.0
929,8.0
930,17.0
931,15.0
932,13.0
933,22.0
934,15.0
935,10.0
936,17.0
937,10.0
938,16.0
939,13.0
940,15.0
941,14.0
942,9.0
943,16.0
944,15.0
945,10.0
946,11.0
947,15.0
948,17.0
949,13.0
950,17.0
951,13.0
952,14.0
953,15.0
954,16.0
955,9.0
956,13.0
957,22.0
958,20.0
959,19.0
960,16.0
961,17.0
962,13.0
963,13.0
964,16.0
965,3.0
966,14.0
967,18.0
968,12.0
969,11.0
970,8.0
971,18.0
972,16.0
973,9.0
974,12.0
975,14.0
976,17.0
977,11.0
978,11.0
979,16.0
980,20.0
981,20.0
982,20.0
983,20.0
984,4.0
985,0.0
986,15.0
987,7.0
988,12.0
989,11.0
990,18.0
991,14.0
992,23.0
993,10.0
994,20.0
995,19.0
996,16.0
997,14.0
998,17.0
999,17.0
1000,9.0
1001,13.0
1002,16.0
1003,15.0
1004,21.0
1005,18.0
1006,13.0
1007,19.0
1008,12.0
1009,20.0
1010,8.0
1011,12.0
1012,11.0
1013,19.0
1014,19.0
1015,8.0
1016,12.0
1017,19.0
1018,9.0
1019,7.0
1020,18.0
1021,7.0
1022,9.0
1023,22.0
1024,15.0
1025,11.0
1026,18.0
1027,14.0
1028,17.0
1029,11.0
1030,15.0
1031,14.0
1032,11.0
1033,19.0
1034,16.0
1035,9.0
1036,12.0
1037,19.0
1038,14.0
1039,17.0
1040,10.0
1041,17.0
1042,15.0
1043,15.0
1044,14.0
1045,15.0
1046,12.0
1047,12.0
1048,12.0
1049,9.0
1050,16.0
1051,11.0
1052,11.0
1053,13.0
1054,8.0
1055,14.0
1056,16.0
1057,8.0
1058,15.0
1059,15.0
1060,13.0
1061,13.0
1062,11.0
1063,21.0
1064,3.0
1065,16.0
1066,13.0
1067,14.0
1068,7.0
1069,12.0
1070,17.0
1071,16.0
1072,19.0
1073,22.0
1074,17.0
1075,8.0
1076,16.0
1077,11.0
1078,15.0
1079,12.0
1080,16.0
1081,10.0
1082,13.0
1083,10.0
1084,16.0
1085,16.0
1086,20.0
1087,10.0
1088,10.0
1089,13.0
1090,15.0
1091,8.0
1092,17.0
1093,17.0
1094,18.0
1095,17.0
1096,15.0
1097,15.0
1098,11.0
1099,15.0
1100,22.0
1101,19.0
1102,13.0
1103,12.0
1104,23.0
1105,16.0
1106,18.0
1107,10.0
1108,16.0
1109,12.0
1110,18.0
1111,15.0
1112,15.0
1113,13.0
1114,14.0
1115,7.0
1116,17.0
1117,7.0
1118,12.0
1119,14.0
1120,14.0
1121,6.0
1122,23.0
1123,18.0
1124,18.0
1125,8.0
1126,21.0
1127,18.0
1128,15.0
1129,18.0
1130,16.0
1131,15.0
1132,19.0
1133,16.0
1134,13.0
1135,18.0
1136,18.0
1137,12.0
1138,16.0
1139,18.0
1140,10.0
1141,10.0
1142,8.0
1143,17.0
1144,16.0
1145,17.0
1146,19.0
1147,12.0
1148,6.0
1149,16.0
1150,19.0
1151,7.0
1152,11.0
1153,7.0
1154,16.0
1155,18.0
1156,11.0
1157,10.0
1158,17.0
1159,15.0
1160,19.0
1161,11.0
1162,14.0
1163,14.0
1164,15.0
1165,15.0
1166,7.0
1167,12.0
1168,3.0
1169,20.0
1170,16.0
1171,20.0
1172,17.0
1173,11.0
1174,13.0
1175,10.0
1176,14.0
1177,14.0
1178,11.0
1179,16.0
1180,17.0
1181,19.0
1182,14.0
1183,16.0
1184,12.0
1185,16.0
1186,10.0
1187,17.0
1188,17.0
1189,24.0
1190,8.0
1191,9.0
1192,7.0
1193,14.0
1194,15.0
1195,14.0
1196,15.0
1197,10.0
1198,10.0
1199,4.0
1200,9.0
1201,20.0
1202,15.0
1203,9.0
1204,18.0
1205,18.0
1206,11.0
1207,15.0
1208,18.0
1209,14.0
1210,18.0
1211,16.0
1212,10.0
1213,10.0
1214,7.0
1215,4.0
1216,14.0
1217,6.0
1218,17.0
1219,20.0
1220,15.0
1221,8.0
1222,16.0
1223,3.0
1224,12.0
1225,11.0
1226,14.0
1227,12.0
1228,10.0
1229,17.0
1230,6.0
1231,12.0
1232,14.0
1233,16.0
1234,15.0
1235,10.0
1236,14.0
1237,4.0
1238,9.0
1239,15.0
1240,12.0
1241,11.0
1242,15.0
1243,11.0
1244,6.0
1245,12.0
1246,17.0
1247,14.0
1248,9.0
1249,13.0
1250,7.0
1251,11.0
1252,14.0
1253,19.0
1254,8.0
1255,19.0
1256,19.0
1257,15.0
1258,12.0
1259,16.0
1260,5.0
1261,13.0
1262,6.0
1263,14.0
1264,11.0
1265,13.0
1266,-2.0
1267,10.0
1268,10.0
1269,15.0
1270,9.0
1271,12.0
1272,9.0
1273,13.0
1274,17.0
1275,15.0
1276,16.0
1277,14.0
1278,19.0
1279,5.0
1280,5.0
1281,14.0
1282,14.0
1283,5.0
1284,12.0
1285,20.0
1286,17.0
1287,9.0
1288,18.0
1289,10.0
1290,18.0
1291,18.0
1292,9.0
1293,7.0
1294,20.0
1295,13.0
1296,7.0
1297,13.0
1298,3.0
1299,11.0
1300,17.0
1301,15.0
1302,24.0
1303,11.0
1304,17.0
1305,8.0
1306,7.0
1307,18.0
1308,18.0
1309,16.0
1310,16.0
1311,13.0
1312,13.0
1313,18.0
1314,11.0
1315,17.0
1316,15.0
1317,12.0
1318,11.0
1319,15.0
1320,14.0
1321,15.0
1322,22.0
1323,18.0
1324,16.0
1325,4.0
1326,17.0
1327,9.0
1328,12.0
1329,10.0
1330,10.0
1331,13.0
1332,14.0
1333,13.0
1334,15.0
1335,19.0
1336,14.0
1337,15.0
1338,13.0
1339,20.0
1340,16.0
1341,15.0
1342,15.0
1343,23.0
1344,11.0
1345,20.0
1346,16.0
1347,16.0
1348,5.0
1349,12.0
1350,16.0
1351,15.0
1352,19.0
1353,12.0
1354,10.0
1355,18.0
1356,10.0
1357,13.0
1358,11.0
1359,12.0
1360,6.0
1361,16.0
1362,13.0
1363,8.0
1364,20.0
1365,12.0
1366,14.0
1367,20.0
1368,9.0
1369,14.0
1370,16.0
1371,17.0
1372,12.0
1373,12.0
1374,16.0
1375,17.0
1376,13.0
1377,13.0
1378,15.0
1379,8.0
1380,13.0
1381,12.0
1382,16.0
1383,7.0
1384,19.0
1385,9.0
1386,20.0
1387,19.0
1388,15.0
1389,17.0
1390,8.0
1391,10.0
1392,4.0
1393,8.0
1394,5.0
1395,15.0
1396,6.0
1397,8.0
1398,9.0
1399,11.0
1400,17.0
1401,11.0
1402,12.0
1403,13.0
1404,12.0
1405,8.0
1406,20.0
1407,22.0
1408,3.0
1409,15.0
1410,15.0
1411,12.0
1412,11.0
1413,4.0
1414,8.0
1415,10.0
1416,12.0
1417,12.0
1418,14.0
1419,17.0
1420,12.0
1421,14.0
1422,12.0
1423,13.0
1424,4.0
1425,17.0
1426,11.0
1427,20.0
1428,12.0
1429,15.0
1430,9.0
1431,8.0
1432,1.0
1433,18.0
1434,15.0
1435,16.0
1436,13.0
1437,3.0
1438,10.0
1439,13.0
1440,4.0
1441,14.0
1442,12.0
1443,2.0
1444,15.0
1445,17.0
1446,15.0
1447,9.0
1448,17.0
1449,6.0
1450,5.0
1451,7.0
1452,10.0
1453,6.0
1454,9.0
1455,10.0
1456,14.0
1457,7.0
1458,15.0
1459,10.0
1460,17.0
1461,14.0
1462,22.0
1463,4.0
1464,6.0
1465,16.0
1466,15.0
1467,8.0
1468,16.0
1469,1.0
1470,9.0
1471,12.0
1472,10.0
1473,14.0
1474,11.0
1475,12.0
1476,11.0
1477,16.0
1478,11.0
1479,20.0
1480,7.0
1481,9.0
1482,16.0
1483,15.0
1484,14.0
1485,10.0
1486,19.0
1487,15.0
1488,6.0
1489,11.0
1490,17.0
1491,16.0
1492,10.0
1493,12.0
1494,9.0
1495,7.0
1496,13.0
1497,18.0
1498,16.0
1499,19.0
1500,10.0
1501,17.0
1502,9.0
1503,11.0
1504,4.0
1505,8.0
1506,14.0
1507,20.0
1508,10.0
1509,12.0
1510,16.0
1511,9.0
1512,17.0
1513,8.0
1514,17.0
1515,8.0
1516,9.0
1517,14.0
1518,11.0
1519,5.0
1520,13.0
1521,9.0
1522,15.0
1523,11.0
1524,11.0
1525,12.0
1526,16.0
1527,18.0
1528,10.0
1529,16.0
1530,2.0
1531,9.0
1532,7.0
1533,22.0
1534,11.0
1535,14.0
1536,18.0
1537,9.0
1538,15.0
1539,15.0
1540,17.0
1541,6.0
1542,10.0
1543,19.0
1544,6.0
1545,14.0
1546,11.0
1547,16.0
1548,6.0
1549,17.0
1550,17.0
1551,13.0
1552,10.0
1553,17.0
1554,15.0
1555,7.0
1556,13.0
1557,17.0
1558,10.0
1559,8.0
1560,14.0
1561,14.0
1562,8.0
1563,11.0
1564,11.0
1565,12.0
1566,7.0
1567,14.0
1568,18.0
1569,14.0
1570,12.0
1571,2.0
1572,12.0
1573,17.0
1574,9.0
1575,11.0
1576,16.0
1577,13.0
1578,16.0
1579,17.0
1580,5.0
1581,17.0
1582,14.0
1583,1.0
1584,17.0
1585,14.0
1586,19.0
1587,13.0
1588,8.0
1589,11.0
1590,11.0
1591,15.0
1592,16.0
1593,11.0
1594,15.0
1595,12.0
1596,13.0
1597,18.0
1598,9.0
1599,7.0
1600,12.0
1601,7.0
1602,13.0
1603,15.0
1604,13.0
1605,9.0
1606,24.0
1607,16.0
1608,9.0
1609,7.0
1610,7.0
1611,14.0
1612,11.0
1613,13.0
1614,21.0
1615,15.0
1616,13.0
1617,21.0
1618,16.0
1619,15.0
1620,16.0
1621,7.0
1622,13.0
1623,10.0
1624,6.0
1625,9.0
1626,10.0
1627,4.0
1628,12.0
1629,13.0
1630,16.0
1631,10.0
1632,16.0
1633,9.0
1634,15.0
1635,14.0
1636,12.0
1637,15.0
1638,10.0
1639,15.0
1640,19.0
1641,14.0
1642,6.0
1643,13.0
1644,19.0
1645,10.0
1646,7.0
1647,15.0
1648,15.0
1649,14.0
1650,11.0
1651,4.0
1652,7.0
1653,18.0
1654,12.0
1655,13.0
1656,6.0
1657,15.0
1658,11.0
1659,6.0
1660,14.0
1661,17.0
1662,8.0
1663,15.0
1664,11.0
1665,8.0
1666,11.0
1667,16.0
1668,17.0
1669,18.0
1670,19.0
1671,14.0
1672,15.0
1673,7.0
1674,19.0
1675,20.0
1676,11.0
1677,11.0
1678,12.0
1679,12.0
1680,15.0
1681,15.0
1682,15.0
1683,8.0
1684,17.0
1685,12.0
1686,15.0
1687,14.0
1688,19.0
1689,12.0
1690,15.0
1691,19.0
1692,17.0
1693,8.0
1694,20.0
1695,6.0
1696,17.0
1697,10.0
1698,18.0
1699,5.0
1700,9.0
1701,11.0
1702,16.0
1703,16.0
1704,13.0
1705,17.0
1706,18.0
1707,11.0
1708,12.0
1709,11.0
1710,16.0
1711,11.0
1712,16.0
1713,14.0
1714,17.0
1715,12.0
1716,12.0
1717,11.0
1718,13.0
1719,13.0
1720,9.0
1721,21.0
1722,11.0
1723,15.0
1724,11.0
1725,14.0
1726,15.0
1727,11.0
1728,12.0
1729,14.0
1730,7.0
1731,14.0
1732,17.0
1733,12.0
1734,17.0
1735,15.0
1736,13.0
1737,14.0
1738,3.0
1739,8.0
1740,14.0
1741,10.0
1742,6.0
1743,13.0
1744,13.0
1745,9.0
1746,19.0
1747,21.0
1748,12.0
1749,13.0
1750,8.0
1751,11.0
1752,12.0
1753,7.0
1754,14.0
1755,10.0
1756,14.0
1757,13.0
1758,13.0
1759,11.0
1760,6.0
1761,10.0
1762,11.0
1763,10.0
1764,7.0
1765,12.0
1766,9.0
1767,10.0
1768,9.0
1769,18.0
1770,13.0
1771,7.0
1772,3.0
1773,12.0
1774,4.0
1775,11.0
1776,10.0
1777,11.0
1778,4.0
1779,16.0
1780,10.0
1781,5.0
1782,9.0
1783,10.0
1784,12.0
1785,7.0
1786,15.0
1787,15.0
1788,14.0
1789,19.0
1790,17.0
1791,10.0
1792,17.0
1793,18.0
1794,12.0
1795,11.0
1796,3.0
1797,12.0
1798,11.0
1799,16.0
1800,5.0
1801,11.0
1802,12.0
1803,11.0
1804,15.0
1805,12.0
1806,12.0
1807,15.0
1808,13.0
1809,11.0
1810,12.0
1811,11.0
1812,21.0
1813,14.0
1814,9.0
1815,10.0
1816,5.0
1817,13.0
1818,18.0
1819,17.0
1820,16.0
1821,13.0
1822,8.0
1823,14.0
1824,10.0
1825,12.0
1826,15.0
1827,10.0
1828,13.0
1829,15.0
1830,9.0
1831,5.0
1832,10.0
1833,7.0
1834,6.0
1835,17.0
1836,10.0
1837,7.0
1838,20.0
1839,20.0
1840,18.0
1841,17.0
1842,14.0
1843,12.0
1844,12.0
1845,5.0
1846,11.0
1847,5.0
1848,10.0
1849,8.0
1850,18.0
1851,12.0
1852,13.0
1853,15.0
1854,18.0
1855,15.0
1856,12.0
1857,7.0
1858,9.0
1859,18.0
1860,10.0
1861,21.0
1862,20.0
1863,13.0
1864,11.0
1865,4.0
1866,7.0
1867,11.0
1868,10.0
1869,12.0
1870,1.0
1871,11.0
1872,16.0
1873,11.0
1874,15.0
1875,15.0
1876,7.0
1877,11.0
1878,6.0
1879,10.0
1880,14.0
1881,14.0
1882,17.0
1883,13.0
1884,12.0
1885,9.0
1886,14.0
1887,8.0
1888,11.0
1889,10.0
1890,8.0
1891,13.0
1892,12.0
1893,10.0
1894,18.0
1895,17.0
1896,7.0
1897,6.0
1898,4.0
1899,15.0
1900,17.0
1901,11.0
1902,13.0
1903,15.0
1904,11.0
1905,7.0
1906,8.0
1907,10.0
1908,12.0
1909,11.0
1910,9.0
1911,9.0
1912,13.0
1913,19.0
1914,16.0
1915,16.0
1916,11.0
1917,2.0
1918,10.0
1919,9.0
1920,5.0
1921,17.0
1922,9.0
1923,21.0
1924,14.0
1925,13.0
1926,15.0
1927,14.0
1928,21.0
1929,14.0
1930,14.0
1931,13.0
1932,7.0
1933,11.0
1934,11.0
1935,7.0
1936,14.0
1937,18.0
1938,12.0
1939,7.0
1940,8.0
1941,12.0
1942,5.0
1943,11.0
1944,14.0
1945,12.0
1946,14.0
1947,14.0
1948,10.0
1949,7.0
1950,7.0
1951,15.0
1952,10.0
1953,18.0
1954,8.0
1955,1.0
1956,10.0
1957,12.0
1958,8.0
1959,14.0
1960,16.0
1961,20.0
1962,13.0
1963,7.0
1964,14.0
1965,15.0
1966,7.0
1967,5.0
1968,9.0
1969,5.0
1970,16.0
1971,20.0
1972,16.0
1973,9.0
1974,13.0
1975,7.0
1976,1.0
1977,9.0
1978,11.0
1979,10.0
1980,11.0
1981,8.0
1982,13.0
1983,7.0
1984,13.0
1985,18.0
1986,10.0
1987,11.0
1988,15.0
1989,13.0
1990,1.0
1991,15.0
1992,4.0
1993,10.0
1994,14.0
1995,14.0
1996,14.0
1997,19.0
1998,12.0
1999,13.0
