episode,score
252,9.0
253,10.0
254,12.0
255,17.0
256,4.0
257,14.0
258,13.0
259,13.0
260,9.0
261,13.0
262,10.0
263,11.0
264,17.0
265,7.0
266,20.0
267,17.0
268,13.0
269,17.0
270,14.0
271,11.0
272,12.0
273,11.0
274,9.0
275,8.0
276,16.0
277,16.0
278,9.0
279,14.0
280,9.0
281,13.0
282,17.0
283,16.0
284,6.0
285,14.0
286,17.0
287,14.0
288,11.0
289,15.0
290,12.0
291,7.0
292,15.0
293,14.0
294,16.0
295,7.0
296,14.0
297,14.0
298,18.0
299,3.0
300,9.0
301,6.0
302,9.0
303,18.0
304,17.0
305,13.0
306,7.0
307,12.0
308,16.0
309,15.0
310,8.0
311,6.0
312,16.0
313,12.0
314,13.0
315,16.0
316,14.0
317,15.0
318,14.0
319,19.0
320,12.0
321,15.0
322,19.0
323,15.0
324,18.0
325,14.0
326,14.0
327,20.0
328,15.0
329,15.0
330,15.0
331,17.0
332,22.0
333,19.0
334,16.0
335,12.0
336,15.0
337,15.0
338,19.0
339,15.0
340,17.0
341,15.0
342,16.0
343,15.0
344,12.0
345,11.0
346,15.0
347,9.0
348,17.0
349,17.0
350,18.0
351,6.0
352,12.0
353,13.0
354,9.0
355,18.0
356,17.0
357,5.0
358,8.0
359,15.0
360,19.0
361,15.0
362,18.0
363,12.0
364,14.0
365,13.0
366,13.0
367,7.0
368,13.0
369,10.0
370,14.0
371,20.0
372,14.0
373,13.0
374,13.0
375,18.0
376,15.0
377,11.0
378,18.0
379,16.0
380,19.0
381,15.0
382,13.0
383,17.0
384,20.0
385,11.0
386,14.0
387,12.0
388,18.0
389,16.0
390,16.0
391,22.0
392,13.0
393,21.0
394,20.0
395,14.0
396,14.0
397,10.0
398,18.0
399,15.0
400,18.0
401,9.0
402,14.0
403,15.0
404,16.0
405,9.0
406,21.0
407,16.0
408,17.0
409,11.0
410,12.0
411,10.0
412,13.0
413,15.0
414,10.0
415,16.0
416,17.0
417,19.0
418,14.0
419,11.0
420,13.0
421,18.0
422,19.0
423,19.0
424,16.0
425,18.0
426,15.0
427,14.0
428,19.0
429,15.0
430,14.0
431,11.0
432,12.0
433,14.0
434,15.0
435,17.0
436,20.0
437,18.0
438,12.0
439,15.0
440,17.0
441,16.0
442,20.0
443,17.0
444,14.0
445,13.0
446,16.0
447,22.0
448,21.0
449,17.0
450,14.0
451,17.0
452,17.0
453,14.0
454,12.0
455,18.0
456,23.0
457,18.0
458,15.0
459,12.0
460,21.0
461,23.0
462,12.0
463,17.0
464,5.0
465,20.0
466,22.0
467,6.0
468,14.0
469,16.0
470,14.0
471,10.0
472,5.0
473,9.0
474,14.0
475,23.0
476,14.0
477,11.0
478,12.0
479,16.0
480,20.0
481,15.0
482,15.0
483,13.0
484,13.0
485,17.0
486,12.0
487,16.0
488,18.0
489,13.0
490,18.0
491,15.0
492,20.0
493,10.0
494,12.0
495,20.0
496,14.0
497,15.0
498,17.0
499,17.0
500,18.0
501,16.0
502,21.0
503,15.0
504,24.0
505,10.0
506,17.0
507,15.0
508,15.0
509,8.0
510,23.0
511,12.0
512,15.0
513,16.0
514,14.0
515,20.0
516,13.0
517,9.0
518,6.0
519,12.0
520,17.0
521,9.0
522,11.0
523,14.0
524,8.0
525,13.0
526,15.0
527,19.0
528,17.0
529,17.0
530,8.0
531,16.0
532,19.0
533,12.0
534,16.0
535,7.0
536,14.0
537,14.0
538,14.0
539,3.0
540,12.0
541,15.0
542,22.0
543,12.0
544,13.0
545,22.0
546,18.0
547,19.0
548,17.0
549,10.0
550,15.0
551,13.0
552,18.0
553,7.0
554,20.0
555,6.0
556,18.0
557,17.0
558,16.0
559,16.0
560,14.0
561,12.0
562,18.0
563,16.0
564,19.0
565,13.0
566,9.0
567,19.0
568,14.0
569,17.0
570,16.0
571,12.0
572,17.0
573,4.0
574,14.0
575,18.0
576,15.0
577,21.0
578,15.0
579,13.0
580,9.0
581,17.0
582,10.0
583,12.0
584,18.0
585,9.0
586,18.0
587,16.0
588,11.0
589,18.0
590,16.0
591,20.0
592,20.0
593,14.0
594,7.0
595,4.0
596,16.0
597,16.0
598,6.0
599,6.0
600,12.0
601,17.0
602,14.0
603,16.0
604,14.0
605,16.0
606,10.0
607,15.0
608,15.0
609,15.0
610,18.0
611,15.0
612,11.0
613,14.0
614,9.0
615,16.0
616,10.0
617,19.0
618,16.0
619,11.0
620,20.0
621,21.0
622,15.0
623,6.0
624,20.0
625,14.0
626,14.0
627,14.0
628,18.0
629,11.0
630,14.0
631,8.0
632,13.0
633,12.0
634,20.0
635,11.0
636,14.0
637,12.0
638,16.0
639,15.0
640,14.0
641,21.0
642,18.0
643,10.0
644,9.0
645,17.0
646,15.0
647,17.0
648,14.0
649,17.0
650,17.0
651,19.0
652,10.0
653,14.0
654,18.0
655,12.0
656,12.0
657,15.0
658,15.0
659,14.0
660,11.0
661,13.0
662,8.0
663,16.0
664,23.0
665,16.0
666,9.0
667,16.0
668,12.0
669,19.0
670,10.0
671,14.0
672,15.0
673,18.0
674,14.0
675,13.0
676,9.0
677,18.0
678,18.0
679,8.0
680,12.0
681,16.0
682,12.0
683,16.0
684,10.0
685,13.0
686,13.0
687,11.0
688,18.0
689,19.0
690,15.0
691,16.0
692,18.0
693,14.0
694,19.0
695,19.0
696,10.0
697,9.0
698,15.0
699,10.0
700,19.0
701,19.0
702,8.0
703,21.0
704,11.0
705,15.0
706,11.0
707,16.0
708,10.0
709,12.0
710,18.0
711,10.0
712,19.0
713,19.0
714,13.0
715,16.0
716,12.0
717,19.0
718,8.0
719,17.0
720,19.0
721,14.0
722,21.0
723,13.0
724,6.0
725,21.0
726,17.0
727,4.0
728,12.0
729,18.0
730,8.0
731,15.0
732,14.0
733,16.0
734,17.0
735,19.0
736,13.0
737,13.0
738,16.0
739,15.0
740,20.0
741,6.0
742,17.0
743,21.0
744,7.0
745,10.0
746,16.0
747,17.0
748,15.0
749,17.0
750,17.0
751,10.0
752,12.0
753,18.0
754,10.0
755,10.0
756,19.0
757,12.0
758,12.0
759,9.0
760,20.0
761,11.0
762,18.0
763,12.0
764,8.0
765,16.0
766,23.0
767,19.0
768,21.0
769,14.0
770,19.0
771,16.0
772,11.0
773,19.0
774,19.0
775,16.0
776,11.0
777,10.0
778,14.0
779,15.0
780,19.0
781,17.0
782,20.0
783,10.0
784,19.0
785,13.0
786,18.0
787,13.0
788,19.0
789,12.0
790,15.0
791,14.0
792,13.0
793,17.0
794,8.0
795,13.0
796,12.0
797,13.0
798,11.0
799,11.0
800,10.0
801,19.0
802,16.0
803,8.0
804,16.0
805,13.0
806,14.0
807,16.0
808,12.0
809,16.0
810,18.0
811,18.0
812,23.0
813,11.0
814,14.0
815,7.0
816,16.0
817,17.0
818,15.0
819,17.0
820,10.0
821,16.0
822,11.0
823,11.0
824,17.0
825,20.0
826,12.0
827,17.0
828,17.0
829,15.0
830,10.0
831,11.0
832,20.0
833,17.0
834,17.0
835,14.0
836,14.0
837,9.0
838,15.0
839,4.0
840,10.0
841,10.0
842,14.0
843,8.0
844,16.0
845,16.0
846,19.0
847,11.0
848,15.0
849,17.0
850,17.0
851,18.0
852,15.0
853,7.0
854,14.0
855,17.0
856,15.0
857,11.0
858,11.0
859,6.0
860,16.0
861,14.0
862,12.0
863,17.0
864,15.0
865,13.0
866,3.0
867,15.0
868,16.0
869,10.0
870,10.0
871,21.0
872,12.0
873,21.0
874,12.0
875,12.0
876,12.0
877,13.0
878,19.0
879,12.0
880,20.0
881,19.0
882,11.0
883,8.0
884,16.0
885,16.0
886,16.0
887,14.0
888,8.0
889,11.0
890,16.0
891,13.0
892,17.0
893,12.0
894,12.0
895,14.0
896,13.0
897,14.0
898,17.0
899,18.0
900,8.0
901,13.0
902,9.0
903,16.0
904,2.0
905,17.0
906,8.0
907,15.0
908,17.0
909,13.0
910,8.0
911,12.0
912,19.0
913,16.0
914,11.0
915,5.0
916,14.0
917,16.0
918,18.0
919,14.0
920,14.0
921,12.0
922,11.0
923,16.0
924,13.0
925,16.0
926,12.0
927,17.0
928,12.0
929,13.0
930,14.0
931,17.0
932,9.0
933,14.0
934,4.0
935,19.0
936,13.0
937,16.0
938,9.0
939,14.0
940,12.0
941,18.0
942,18.0
943,14.0
944,11.0
945,14.0
946,15.0
947,17.0
948,17.0
949,10.0
950,18.0
951,20.0
952,11.0
953,14.0
954,8.0
955,17.0
956,20.0
957,9.0
958,9.0
959,13.0
960,8.0
961,13.0
962,9.0
963,18.0
964,13.0
965,18.0
966,4.0
967,18.0
968,21.0
969,3.0
970,13.0
971,18.0
972,18.0
973,11.0
974,14.0
975,8.0
976,8.0
977,19.0
978,11.0
979,8.0
980,18.0
981,15.0
982,10.0
983,17.0
984,9.0
985,17.0
986,10.0
987,14.0
988,15.0
989,14.0
990,8.0
991,18.0
992,12.0
993,18.0
994,10.0
995,14.0
996,16.0
997,19.0
998,5.0
999,14.0
1000,17.0
1001,12.0
1002,13.0
1003,11.0
1004,18.0
1005,18.0
1006,13.0
1007,13.0
1008,20.0
1009,18.0
1010,13.0
1011,5.0
1012,15.0
1013,11.0
1014,14.0
1015,6.0
1016,21.0
1017,17.0
1018,18.0
1019,11.0
1020,13.0
1021,14.0
1022,18.0
1023,13.0
1024,19.0
1025,16.0
1026,15.0
1027,13.0
1028,19.0
1029,15.0
1030,9.0
1031,17.0
1032,15.0
1033,11.0
1034,17.0
1035,8.0
1036,19.0
1037,19.0
1038,9.0
1039,13.0
1040,9.0
1041,8.0
1042,10.0
1043,9.0
1044,15.0
1045,14.0
1046,9.0
1047,9.0
1048,11.0
1049,6.0
1050,6.0
1051,14.0
1052,12.0
1053,20.0
1054,14.0
1055,4.0
1056,17.0
1057,12.0
1058,19.0
1059,14.0
1060,19.0
1061,19.0
1062,14.0
1063,14.0
1064,17.0
1065,14.0
1066,17.0
1067,16.0
1068,17.0
1069,12.0
1070,14.0
1071,7.0
1072,19.0
1073,12.0
1074,6.0
1075,2.0
1076,6.0
1077,16.0
1078,16.0
1079,17.0
1080,17.0
1081,14.0
1082,13.0
1083,11.0
1084,16.0
1085,18.0
1086,14.0
1087,13.0
1088,8.0
1089,11.0
1090,15.0
1091,20.0
1092,14.0
1093,16.0
1094,18.0
1095,17.0
1096,18.0
1097,13.0
1098,13.0
1099,16.0
1100,18.0
1101,20.0
1102,17.0
1103,15.0
1104,16.0
1105,13.0
1106,14.0
1107,16.0
1108,19.0
1109,15.0
1110,21.0
1111,11.0
1112,11.0
1113,10.0
1114,14.0
1115,6.0
1116,13.0
1117,13.0
1118,15.0
1119,9.0
1120,13.0
1121,22.0
1122,11.0
1123,9.0
1124,5.0
1125,5.0
1126,16.0
1127,19.0
1128,15.0
1129,10.0
1130,20.0
1131,12.0
1132,17.0
1133,6.0
1134,16.0
1135,13.0
1136,14.0
1137,19.0
1138,11.0
1139,12.0
1140,9.0
1141,16.0
1142,8.0
1143,11.0
1144,8.0
1145,9.0
1146,9.0
1147,10.0
1148,9.0
1149,12.0
1150,13.0
1151,20.0
1152,10.0
1153,17.0
1154,13.0
1155,18.0
1156,12.0
1157,16.0
1158,14.0
1159,18.0
1160,13.0
1161,18.0
1162,19.0
1163,12.0
1164,9.0
1165,12.0
1166,11.0
1167,14.0
1168,16.0
1169,11.0
1170,19.0
1171,18.0
1172,15.0
1173,12.0
1174,18.0
1175,15.0
1176,18.0
1177,11.0
1178,17.0
1179,11.0
1180,7.0
1181,6.0
1182,15.0
1183,2.0
1184,22.0
1185,6.0
1186,11.0
1187,9.0
1188,15.0
1189,13.0
1190,2.0
1191,15.0
1192,15.0
1193,4.0
1194,14.0
1195,9.0
1196,19.0
1197,11.0
1198,17.0
1199,15.0
1200,16.0
1201,11.0
1202,5.0
1203,16.0
1204,20.0
1205,16.0
1206,13.0
1207,20.0
1208,0.0
1209,17.0
1210,7.0
1211,16.0
1212,12.0
1213,11.0
1214,15.0
1215,17.0
1216,10.0
1217,8.0
1218,15.0
1219,14.0
1220,14.0
1221,19.0
1222,19.0
1223,10.0
1224,4.0
1225,10.0
1226,10.0
1227,2.0
1228,9.0
1229,6.0
1230,9.0
1231,12.0
1232,8.0
1233,18.0
1234,9.0
1235,16.0
1236,18.0
1237,9.0
1238,17.0
1239,14.0
1240,12.0
1241,13.0
1242,9.0
1243,18.0
1244,8.0
1245,13.0
1246,20.0
1247,11.0
1248,8.0
1249,14.0
1250,11.0
1251,10.0
1252,14.0
1253,16.0
1254,16.0
1255,15.0
1256,10.0
1257,14.0
1258,20.0
1259,14.0
1260,19.0
1261,13.0
1262,13.0
1263,17.0
1264,16.0
1265,13.0
1266,17.0
1267,11.0
1268,13.0
1269,17.0
1270,15.0
1271,6.0
1272,14.0
1273,10.0
1274,16.0
1275,10.0
1276,11.0
1277,13.0
1278,16.0
1279,5.0
1280,18.0
1281,17.0
1282,15.0
1283,8.0
1284,15.0
1285,13.0
1286,16.0
1287,14.0
1288,16.0
1289,16.0
1290,14.0
1291,9.0
1292,8.0
1293,11.0
1294,14.0
1295,15.0
1296,13.0
1297,16.0
1298,15.0
1299,17.0
1300,13.0
1301,18.0
1302,18.0
1303,17.0
1304,14.0
1305,11.0
1306,18.0
1307,13.0
1308,15.0
1309,6.0
1310,9.0
1311,15.0
1312,10.0
1313,18.0
1314,8.0
1315,12.0
1316,14.0
1317,13.0
1318,12.0
1319,16.0
1320,16.0
1321,14.0
1322,17.0
1323,14.0
1324,18.0
1325,7.0
1326,-1.0
1327,9.0
1328,15.0
1329,12.0
1330,17.0
1331,16.0
1332,14.0
1333,8.0
1334,16.0
1335,13.0
1336,9.0
1337,13.0
1338,18.0
1339,12.0
1340,15.0
1341,11.0
1342,10.0
1343,12.0
1344,17.0
1345,8.0
1346,10.0
1347,13.0
1348,11.0
1349,20.0
1350,13.0
1351,9.0
1352,9.0
1353,8.0
1354,8.0
1355,16.0
1356,11.0
1357,17.0
1358,6.0
1359,8.0
1360,4.0
1361,11.0
1362,15.0
1363,18.0
1364,5.0
1365,12.0
1366,11.0
1367,9.0
1368,13.0
1369,11.0
1370,14.0
1371,9.0
1372,14.0
1373,8.0
1374,15.0
1375,9.0
1376,20.0
1377,20.0
1378,8.0
1379,8.0
1380,6.0
1381,12.0
1382,24.0
1383,11.0
1384,13.0
1385,12.0
1386,12.0
1387,6.0
1388,18.0
1389,16.0
1390,13.0
1391,10.0
1392,14.0
1393,16.0
1394,12.0
1395,12.0
1396,17.0
1397,9.0
1398,16.0
1399,17.0
1400,12.0
1401,13.0
1402,18.0
1403,12.0
1404,4.0
1405,5.0
1406,14.0
1407,9.0
1408,16.0
1409,13.0
1410,14.0
1411,16.0
1412,17.0
1413,9.0
1414,17.0
1415,13.0
1416,15.0
1417,11.0
1418,12.0
1419,15.0
1420,9.0
1421,11.0
1422,13.0
1423,17.0
1424,9.0
1425,10.0
1426,6.0
1427,12.0
1428,9.0
1429,14.0
1430,17.0
1431,12.0
1432,13.0
1433,8.0
1434,16.0
1435,15.0
1436,14.0
1437,14.0
1438,8.0
1439,1.0
1440,19.0
1441,6.0
1442,14.0
1443,15.0
1444,19.0
1445,22.0
1446,9.0
1447,16.0
1448,11.0
1449,6.0
1450,13.0
1451,16.0
1452,2.0
1453,9.0
1454,14.0
1455,11.0
1456,17.0
1457,17.0
1458,15.0
1459,11.0
1460,12.0
1461,13.0
1462,18.0
1463,16.0
1464,17.0
1465,6.0
1466,14.0
1467,16.0
1468,12.0
1469,14.0
1470,15.0
1471,15.0
1472,16.0
1473,12.0
1474,17.0
1475,17.0
1476,9.0
1477,11.0
1478,19.0
1479,17.0
1480,10.0
1481,14.0
1482,12.0
1483,15.0
1484,10.0
1485,14.0
1486,14.0
1487,14.0
1488,10.0
1489,14.0
1490,6.0
1491,15.0
1492,15.0
1493,16.0
1494,15.0
1495,1.0
1496,8.0
1497,7.0
1498,10.0
1499,13.0
1500,9.0
1501,15.0
1502,14.0
1503,7.0
1504,16.0
1505,11.0
1506,13.0
1507,8.0
1508,15.0
1509,6.0
1510,17.0
1511,18.0
1512,6.0
1513,3.0
1514,12.0
1515,10.0
1516,16.0
1517,16.0
1518,12.0
1519,8.0
1520,13.0
1521,9.0
1522,16.0
1523,18.0
1524,19.0
1525,8.0
1526,6.0
1527,15.0
1528,13.0
1529,22.0
1530,6.0
1531,6.0
1532,8.0
1533,14.0
1534,11.0
1535,18.0
1536,12.0
1537,12.0
1538,17.0
1539,7.0
1540,13.0
1541,10.0
1542,10.0
1543,9.0
1544,12.0
1545,7.0
1546,12.0
1547,4.0
1548,9.0
1549,16.0
1550,11.0
1551,2.0
1552,10.0
1553,7.0
1554,17.0
1555,10.0
1556,11.0
1557,14.0
1558,13.0
1559,8.0
1560,20.0
1561,4.0
1562,14.0
1563,13.0
1564,11.0
1565,14.0
1566,16.0
1567,14.0
1568,20.0
1569,8.0
1570,6.0
1571,13.0
1572,15.0
1573,10.0
1574,14.0
1575,7.0
1576,13.0
1577,13.0
1578,9.0
1579,15.0
1580,11.0
1581,15.0
1582,4.0
1583,7.0
1584,11.0
1585,13.0
1586,11.0
1587,8.0
1588,13.0
1589,16.0
1590,15.0
1591,9.0
1592,6.0
1593,9.0
1594,12.0
1595,13.0
1596,15.0
1597,11.0
1598,12.0
1599,11.0
1600,8.0
1601,6.0
1602,15.0
1603,14.0
1604,8.0
1605,19.0
1606,8.0
1607,14.0
1608,16.0
1609,10.0
1610,5.0
1611,11.0
1612,15.0
1613,15.0
1614,2.0
1615,8.0
1616,12.0
1617,13.0
1618,8.0
1619,16.0
1620,12.0
1621,14.0
1622,10.0
1623,17.0
1624,12.0
1625,17.0
1626,12.0
1627,11.0
1628,15.0
1629,11.0
1630,13.0
1631,14.0
1632,8.0
1633,16.0
1634,12.0
1635,15.0
1636,13.0
1637,20.0
1638,12.0
1639,14.0
1640,16.0
1641,15.0
1642,14.0
1643,7.0
1644,12.0
1645,11.0
1646,13.0
1647,15.0
1648,14.0
1649,10.0
1650,9.0
1651,4.0
1652,17.0
1653,13.0
1654,15.0
1655,18.0
1656,7.0
1657,8.0
1658,11.0
1659,16.0
1660,11.0
1661,19.0
1662,19.0
1663,15.0
1664,8.0
1665,16.0
1666,5.0
1667,12.0
1668,18.0
1669,12.0
1670,14.0
1671,13.0
1672,8.0
1673,13.0
1674,6.0
1675,6.0
1676,6.0
1677,17.0
1678,9.0
1679,16.0
1680,15.0
1681,8.0
1682,2.0
1683,14.0
1684,19.0
1685,14.0
1686,17.0
1687,12.0
1688,17.0
1689,18.0
1690,15.0
1691,15.0
1692,13.0
1693,14.0
1694,17.0
1695,14.0
1696,15.0
1697,19.0
1698,12.0
1699,16.0
1700,14.0
1701,15.0
1702,11.0
1703,10.0
1704,18.0
1705,17.0
1706,21.0
1707,9.0
1708,13.0
1709,12.0
1710,7.0
1711,13.0
1712,14.0
1713,19.0
1714,15.0
1715,11.0
1716,13.0
1717,10.0
1718,15.0
1719,18.0
1720,8.0
1721,4.0
1722,13.0
1723,13.0
1724,18.0
1725,7.0
1726,14.0
1727,14.0
1728,13.0
1729,3.0
1730,10.0
1731,4.0
1732,13.0
1733,9.0
1734,11.0
1735,8.0
1736,8.0
1737,10.0
1738,20.0
1739,3.0
1740,6.0
1741,10.0
1742,11.0
1743,10.0
1744,8.0
1745,10.0
1746,12.0
1747,15.0
1748,11.0
1749,20.0
1750,14.0
1751,5.0
1752,8.0
1753,8.0
1754,9.0
1755,7.0
1756,11.0
1757,10.0
1758,12.0
1759,8.0
1760,15.0
1761,12.0
1762,7.0
1763,11.0
1764,5.0
1765,9.0
1766,8.0
1767,2.0
1768,9.0
1769,16.0
1770,16.0
1771,13.0
1772,17.0
1773,10.0
1774,7.0
1775,8.0
1776,11.0
1777,15.0
1778,11.0
1779,8.0
1780,15.0
1781,10.0
1782,7.0
1783,13.0
1784,12.0
1785,21.0
1786,17.0
1787,13.0
1788,11.0
1789,15.0
1790,6.0
1791,7.0
1792,14.0
1793,5.0
1794,8.0
1795,9.0
1796,16.0
1797,16.0
1798,3.0
1799,13.0
1800,8.0
1801,13.0
1802,13.0
1803,15.0
1804,7.0
1805,6.0
1806,7.0
1807,10.0
1808,10.0
1809,6.0
1810,13.0
1811,10.0
1812,17.0
1813,13.0
1814,14.0
1815,14.0
1816,4.0
1817,10.0
1818,14.0
1819,17.0
1820,14.0
1821,10.0
1822,17.0
1823,13.0
1824,16.0
1825,15.0
1826,22.0
1827,15.0
1828,14.0
1829,11.0
1830,15.0
1831,14.0
1832,2.0
1833,10.0
1834,11.0
1835,5.0
1836,4.0
1837,20.0
1838,20.0
1839,8.0
1840,8.0
1841,8.0
1842,8.0
1843,4.0
1844,9.0
1845,15.0
1846,9.0
1847,13.0
1848,18.0
1849,14.0
1850,15.0
1851,13.0
1852,11.0
1853,7.0
1854,12.0
1855,8.0
1856,3.0
1857,6.0
1858,17.0
1859,14.0
1860,8.0
1861,3.0
1862,9.0
1863,10.0
1864,8.0
1865,10.0
1866,8.0
1867,14.0
1868,19.0
1869,9.0
1870,10.0
1871,12.0
1872,1.0
1873,7.0
1874,21.0
1875,14.0
1876,6.0
1877,8.0
1878,14.0
1879,9.0
1880,11.0
1881,13.0
1882,10.0
1883,11.0
1884,8.0
1885,16.0
1886,6.0
1887,12.0
1888,11.0
1889,16.0
1890,11.0
1891,14.0
1892,14.0
1893,8.0
1894,9.0
1895,15.0
1896,16.0
1897,17.0
1898,14.0
1899,13.0
1900,10.0
1901,10.0
1902,10.0
1903,15.0
1904,16.0
1905,6.0
1906,20.0
1907,7.0
1908,9.0
1909,13.0
1910,11.0
1911,16.0
1912,8.0
1913,18.0
1914,15.0
1915,14.0
1916,11.0
1917,10.0
1918,10.0
1919,13.0
1920,9.0
1921,15.0
1922,7.0
1923,10.0
1924,5.0
1925,11.0
1926,8.0
1927,16.0
1928,18.0
1929,11.0
1930,8.0
1931,13.0
1932,12.0
1933,19.0
1934,20.0
1935,9.0
1936,19.0
1937,14.0
1938,20.0
1939,3.0
1940,4.0
1941,14.0
1942,12.0
1943,15.0
1944,12.0
1945,7.0
1946,12.0
1947,7.0
1948,0.0
1949,9.0
1950,14.0
1951,13.0
1952,11.0
1953,11.0
1954,12.0
1955,14.0
1956,15.0
1957,9.0
1958,9.0
1959,8.0
1960,9.0
1961,9.0
1962,8.0
1963,9.0
1964,19.0
1965,13.0
1966,13.0
1967,11.0
1968,18.0
1969,11.0
1970,17.0
1971,6.0
1972,15.0
1973,12.0
1974,7.0
1975,14.0
1976,9.0
1977,5.0
1978,14.0
1979,15.0
1980,17.0
1981,13.0
1982,17.0
1983,9.0
1984,15.0
1985,5.0
1986,11.0
1987,12.0
1988,15.0
1989,20.0
1990,17.0
1991,8.0
1992,7.0
1993,16.0
1994,16.0
1995,11.0
1996,11.0
1997,11.0
1998,12.0
1999,14.0
