episode,score
639,23.0
640,18.0
641,16.0
642,16.0
643,14.0
644,16.0
645,12.0
646,17.0
647,16.0
648,18.0
649,14.0
650,16.0
651,15.0
652,13.0
653,14.0
654,14.0
655,17.0
656,10.0
657,18.0
658,20.0
659,20.0
660,14.0
661,13.0
662,15.0
663,22.0
664,17.0
665,19.0
666,17.0
667,16.0
668,10.0
669,10.0
670,12.0
671,15.0
672,17.0
673,8.0
674,25.0
675,16.0
676,19.0
677,21.0
678,15.0
679,13.0
680,7.0
681,9.0
682,15.0
683,17.0
684,13.0
685,13.0
686,17.0
687,23.0
688,14.0
689,14.0
690,19.0
691,15.0
692,11.0
693,22.0
694,18.0
695,17.0
696,18.0
697,16.0
698,10.0
699,5.0
700,11.0
701,16.0
702,18.0
703,9.0
704,21.0
705,17.0
706,23.0
707,9.0
708,7.0
709,14.0
710,13.0
711,22.0
712,17.0
713,14.0
714,8.0
715,16.0
716,16.0
717,9.0
718,9.0
719,13.0
720,10.0
721,18.0
722,18.0
723,12.0
724,10.0
725,16.0
726,13.0
727,15.0
728,12.0
729,17.0
730,16.0
731,11.0
732,18.0
733,13.0
734,14.0
735,20.0
736,20.0
737,7.0
738,11.0
739,10.0
740,20.0
741,14.0
742,12.0
743,13.0
744,14.0
745,17.0
746,13.0
747,15.0
748,9.0
749,15.0
750,14.0
751,18.0
752,16.0
753,17.0
754,12.0
755,23.0
756,16.0
757,18.0
758,20.0
759,12.0
760,19.0
761,13.0
762,15.0
763,14.0
764,14.0
765,17.0
766,17.0
767,12.0
768,14.0
769,18.0
770,19.0
771,17.0
772,17.0
773,21.0
774,16.0
775,7.0
776,15.0
777,17.0
778,14.0
779,10.0
780,17.0
781,11.0
782,10.0
783,15.0
784,11.0
785,12.0
786,17.0
787,10.0
788,14.0
789,16.0
790,18.0
791,14.0
792,12.0
793,17.0
794,15.0
795,14.0
796,14.0
797,17.0
798,12.0
799,15.0
800,12.0
801,16.0
802,17.0
803,19.0
804,14.0
805,14.0
806,17.0
807,15.0
808,7.0
809,18.0
810,15.0
811,11.0
812,20.0
813,16.0
814,20.0
815,12.0
816,22.0
817,13.0
818,9.0
819,16.0
820,9.0
821,15.0
822,12.0
823,11.0
824,17.0
825,15.0
826,9.0
827,10.0
828,12.0
829,11.0
830,19.0
831,11.0
832,18.0
833,17.0
834,13.0
835,13.0
836,5.0
837,11.0
838,10.0
839,12.0
840,12.0
841,7.0
842,15.0
843,18.0
844,12.0
845,10.0
846,14.0
847,11.0
848,7.0
849,16.0
850,20.0
851,13.0
852,16.0
853,11.0
854,14.0
855,14.0
856,10.0
857,12.0
858,9.0
859,13.0
860,14.0
861,12.0
862,16.0
863,15.0
864,16.0
865,16.0
866,14.0
867,15.0
868,14.0
869,13.0
870,20.0
871,7.0
872,15.0
873,18.0
874,17.0
875,18.0
876,21.0
877,17.0
878,15.0
879,20.0
880,12.0
881,20.0
882,15.0
883,16.0
884,18.0
885,18.0
886,18.0
887,4.0
888,11.0
889,13.0
890,16.0
891,13.0
892,14.0
893,18.0
894,8.0
895,16.0
896,12.0
897,17.0
898,21.0
899,13.0
900,14.0
901,15.0
902,22.0
903,15.0
904,11.0
905,20.0
906,12.0
907,18.0
908,14.0
909,17.0
910,9.0
911,17.0
912,2.0
913,16.0
914,15.0
915,15.0
916,20.0
917,21.0
918,17.0
919,12.0
920,12.0
921,16.0
922,13.0
923,17.0
924,18.0
925,13.0
926,14.0
927,8.0
928,11.0
929,4.0
930,9.0
931,8.0
932,14.0
933,15.0
934,7.0
935,13.0
936,7.0
937,14.0
938,14.0
939,9.0
940,13.0
941,18.0
942,15.0
943,11.0
944,21.0
945,11.0
946,13.0
947,16.0
948,17.0
949,8.0
950,21.0
951,14.0
952,11.0
953,11.0
954,12.0
955,11.0
956,20.0
957,18.0
958,12.0
959,19.0
960,11.0
961,16.0
962,11.0
963,11.0
964,13.0
965,21.0
966,7.0
967,15.0
968,15.0
969,7.0
970,14.0
971,13.0
972,19.0
973,20.0
974,8.0
975,12.0
976,14.0
977,16.0
978,16.0
979,16.0
980,15.0
981,20.0
982,21.0
983,10.0
984,13.0
985,14.0
986,16.0
987,20.0
988,22.0
989,20.0
990,20.0
991,7.0
992,15.0
993,18.0
994,19.0
995,12.0
996,13.0
997,11.0
998,11.0
999,14.0
1000,15.0
1001,14.0
1002,23.0
1003,14.0
1004,11.0
1005,22.0
1006,18.0
1007,18.0
1008,16.0
1009,18.0
1010,14.0
1011,15.0
1012,11.0
1013,12.0
1014,12.0
1015,18.0
1016,17.0
1017,11.0
1018,7.0
1019,19.0
1020,16.0
1021,15.0
1022,8.0
1023,21.0
1024,11.0
1025,13.0
1026,8.0
1027,11.0
1028,9.0
1029,16.0
1030,14.0
1031,16.0
1032,13.0
1033,11.0
1034,10.0
1035,16.0
1036,14.0
1037,15.0
1038,11.0
1039,14.0
1040,16.0
1041,13.0
1042,13.0
1043,14.0
1044,10.0
1045,19.0
1046,23.0
1047,7.0
1048,6.0
1049,8.0
1050,16.0
1051,17.0
1052,11.0
1053,14.0
1054,15.0
1055,18.0
1056,12.0
1057,8.0
1058,17.0
1059,11.0
1060,16.0
1061,18.0
1062,18.0
1063,15.0
1064,20.0
1065,13.0
1066,15.0
1067,16.0
1068,22.0
1069,14.0
1070,9.0
1071,17.0
1072,10.0
1073,20.0
1074,19.0
1075,19.0
1076,14.0
1077,8.0
1078,20.0
1079,19.0
1080,12.0
1081,9.0
1082,15.0
1083,13.0
1084,11.0
1085,7.0
1086,5.0
1087,16.0
1088,17.0
1089,11.0
1090,8.0
1091,5.0
1092,12.0
1093,9.0
1094,10.0
1095,18.0
1096,14.0
1097,16.0
1098,11.0
1099,17.0
1100,13.0
1101,4.0
1102,12.0
1103,17.0
1104,13.0
1105,19.0
1106,16.0
1107,13.0
1108,7.0
1109,13.0
1110,12.0
1111,18.0
1112,16.0
1113,10.0
1114,12.0
1115,5.0
1116,20.0
1117,15.0
1118,14.0
1119,10.0
1120,7.0
1121,10.0
1122,8.0
1123,19.0
1124,15.0
1125,16.0
1126,9.0
1127,17.0
1128,18.0
1129,20.0
1130,22.0
1131,9.0
1132,15.0
1133,7.0
1134,16.0
1135,14.0
1136,16.0
1137,2.0
1138,11.0
1139,16.0
1140,13.0
1141,10.0
1142,11.0
1143,18.0
1144,10.0
1145,15.0
1146,14.0
1147,17.0
1148,13.0
1149,17.0
1150,11.0
1151,19.0
1152,4.0
1153,15.0
1154,12.0
1155,12.0
1156,12.0
1157,12.0
1158,15.0
1159,19.0
1160,11.0
1161,14.0
1162,8.0
1163,9.0
1164,16.0
1165,19.0
1166,16.0
1167,11.0
1168,18.0
1169,2.0
1170,13.0
1171,13.0
1172,11.0
1173,18.0
1174,15.0
1175,16.0
1176,6.0
1177,18.0
1178,18.0
1179,20.0
1180,16.0
1181,14.0
1182,14.0
1183,16.0
1184,9.0
1185,18.0
1186,11.0
1187,16.0
1188,19.0
1189,18.0
1190,5.0
1191,10.0
1192,17.0
1193,15.0
1194,13.0
1195,18.0
1196,14.0
1197,15.0
1198,17.0
1199,9.0
1200,12.0
1201,13.0
1202,15.0
1203,16.0
1204,15.0
1205,16.0
1206,14.0
1207,11.0
1208,10.0
1209,12.0
1210,17.0
1211,14.0
1212,13.0
1213,11.0
1214,20.0
1215,14.0
1216,11.0
1217,7.0
1218,20.0
1219,16.0
1220,15.0
1221,14.0
1222,16.0
1223,4.0
1224,17.0
1225,12.0
1226,8.0
1227,13.0
1228,19.0
1229,10.0
1230,12.0
1231,10.0
1232,13.0
1233,6.0
1234,7.0
1235,8.0
1236,7.0
1237,9.0
1238,11.0
1239,12.0
1240,18.0
1241,16.0
1242,17.0
1243,19.0
1244,16.0
1245,8.0
1246,15.0
1247,9.0
1248,16.0
1249,15.0
1250,13.0
1251,9.0
1252,16.0
1253,13.0
1254,23.0
1255,10.0
1256,20.0
1257,15.0
1258,14.0
1259,15.0
1260,6.0
1261,14.0
1262,14.0
1263,11.0
1264,11.0
1265,14.0
1266,16.0
1267,16.0
1268,10.0
1269,5.0
1270,17.0
1271,13.0
1272,14.0
1273,12.0
1274,18.0
1275,13.0
1276,14.0
1277,18.0
1278,17.0
1279,12.0
1280,11.0
1281,14.0
1282,6.0
1283,13.0
1284,13.0
1285,22.0
1286,13.0
1287,4.0
1288,15.0
1289,11.0
1290,13.0
1291,11.0
1292,11.0
1293,11.0
1294,11.0
1295,16.0
1296,14.0
1297,14.0
1298,19.0
1299,8.0
1300,16.0
1301,13.0
1302,3.0
1303,14.0
1304,9.0
1305,16.0
1306,15.0
1307,20.0
1308,12.0
1309,9.0
1310,12.0
1311,12.0
1312,19.0
1313,12.0
1314,16.0
1315,14.0
1316,12.0
1317,19.0
1318,10.0
1319,14.0
1320,15.0
1321,12.0
1322,6.0
1323,14.0
1324,13.0
1325,6.0
1326,18.0
1327,13.0
1328,8.0
1329,18.0
1330,3.0
1331,4.0
1332,19.0
1333,9.0
1334,7.0
1335,11.0
1336,14.0
1337,12.0
1338,13.0
1339,8.0
1340,14.0
1341,14.0
1342,8.0
1343,13.0
1344,8.0
1345,15.0
1346,13.0
1347,20.0
1348,19.0
1349,18.0
1350,10.0
1351,19.0
1352,18.0
1353,13.0
1354,12.0
1355,18.0
1356,14.0
1357,13.0
1358,18.0
1359,15.0
1360,18.0
1361,11.0
1362,11.0
1363,13.0
1364,17.0
1365,14.0
1366,15.0
1367,8.0
1368,12.0
1369,4.0
1370,10.0
1371,22.0
1372,11.0
1373,18.0
1374,15.0
1375,10.0
1376,13.0
1377,13.0
1378,17.0
1379,19.0
1380,12.0
1381,14.0
1382,10.0
1383,16.0
1384,21.0
1385,17.0
1386,11.0
1387,15.0
1388,11.0
1389,14.0
1390,13.0
1391,10.0
1392,15.0
1393,14.0
1394,15.0
1395,15.0
1396,15.0
1397,13.0
1398,13.0
1399,10.0
1400,10.0
1401,13.0
1402,5.0
1403,10.0
1404,13.0
1405,11.0
1406,17.0
1407,7.0
1408,19.0
1409,8.0
1410,15.0
1411,12.0
1412,11.0
1413,9.0
1414,9.0
1415,5.0
1416,20.0
1417,15.0
1418,5.0
1419,15.0
1420,11.0
1421,14.0
1422,11.0
1423,3.0
1424,15.0
1425,17.0
1426,17.0
1427,17.0
1428,12.0
1429,16.0
1430,11.0
1431,13.0
1432,13.0
1433,12.0
1434,21.0
1435,17.0
1436,15.0
1437,13.0
1438,17.0
1439,8.0
1440,4.0
1441,19.0
1442,17.0
1443,7.0
1444,11.0
1445,17.0
1446,10.0
1447,12.0
1448,20.0
1449,8.0
1450,17.0
1451,16.0
1452,9.0
1453,14.0
1454,19.0
1455,11.0
1456,6.0
1457,13.0
1458,6.0
1459,17.0
1460,16.0
1461,19.0
1462,11.0
1463,9.0
1464,13.0
1465,14.0
1466,17.0
1467,14.0
1468,18.0
1469,9.0
1470,8.0
1471,15.0
1472,7.0
1473,1.0
1474,17.0
1475,14.0
1476,14.0
1477,9.0
1478,14.0
1479,16.0
1480,12.0
1481,17.0
1482,15.0
1483,15.0
1484,15.0
1485,13.0
1486,17.0
1487,22.0
1488,16.0
1489,16.0
1490,17.0
1491,11.0
1492,13.0
1493,19.0
1494,13.0
1495,13.0
1496,13.0
1497,8.0
1498,18.0
1499,5.0
1500,9.0
1501,17.0
1502,9.0
1503,11.0
1504,16.0
1505,16.0
1506,14.0
1507,7.0
1508,3.0
1509,10.0
1510,12.0
1511,13.0
1512,12.0
1513,13.0
1514,9.0
1515,18.0
1516,12.0
1517,15.0
1518,7.0
1519,7.0
1520,9.0
1521,15.0
1522,5.0
1523,14.0
1524,6.0
1525,16.0
1526,10.0
1527,18.0
1528,12.0
1529,8.0
1530,6.0
1531,13.0
1532,18.0
1533,2.0
1534,12.0
1535,20.0
1536,12.0
1537,10.0
1538,11.0
1539,15.0
1540,9.0
1541,8.0
1542,4.0
1543,6.0
1544,12.0
1545,16.0
1546,5.0
1547,11.0
1548,8.0
1549,17.0
1550,14.0
1551,11.0
1552,13.0
1553,9.0
1554,12.0
1555,2.0
1556,10.0
1557,3.0
1558,17.0
1559,10.0
1560,6.0
1561,20.0
1562,20.0
1563,8.0
1564,11.0
1565,18.0
1566,7.0
1567,9.0
1568,19.0
1569,9.0
1570,14.0
1571,11.0
1572,16.0
1573,14.0
1574,15.0
1575,9.0
1576,17.0
1577,12.0
1578,18.0
1579,7.0
1580,9.0
1581,13.0
1582,12.0
1583,15.0
1584,4.0
1585,14.0
1586,16.0
1587,18.0
1588,6.0
1589,9.0
1590,13.0
1591,14.0
1592,10.0
1593,7.0
1594,13.0
1595,8.0
1596,12.0
1597,16.0
1598,16.0
1599,13.0
1600,11.0
1601,15.0
1602,14.0
1603,14.0
1604,13.0
1605,10.0
1606,10.0
1607,8.0
1608,8.0
1609,7.0
1610,9.0
1611,14.0
1612,9.0
1613,14.0
1614,18.0
1615,10.0
1616,17.0
1617,12.0
1618,2.0
1619,19.0
1620,7.0
1621,9.0
1622,13.0
1623,15.0
1624,22.0
1625,10.0
1626,3.0
1627,10.0
1628,8.0
1629,11.0
1630,16.0
1631,10.0
1632,12.0
1633,14.0
1634,7.0
1635,9.0
1636,2.0
1637,14.0
1638,3.0
1639,4.0
1640,23.0
1641,15.0
1642,8.0
1643,11.0
1644,13.0
1645,14.0
1646,6.0
1647,16.0
1648,12.0
1649,13.0
1650,10.0
1651,10.0
1652,11.0
1653,3.0
1654,14.0
1655,8.0
1656,12.0
1657,4.0
1658,16.0
1659,18.0
1660,13.0
1661,9.0
1662,14.0
1663,14.0
1664,13.0
1665,12.0
1666,19.0
1667,10.0
1668,24.0
1669,9.0
1670,16.0
1671,17.0
1672,13.0
1673,2.0
1674,7.0
1675,5.0
1676,20.0
1677,2.0
1678,8.0
1679,17.0
1680,12.0
1681,9.0
1682,15.0
1683,14.0
1684,12.0
1685,9.0
1686,14.0
1687,10.0
1688,12.0
1689,15.0
1690,16.0
1691,10.0
1692,12.0
1693,16.0
1694,17.0
1695,12.0
1696,13.0
1697,12.0
1698,9.0
1699,21.0
1700,10.0
1701,10.0
1702,8.0
1703,14.0
1704,7.0
1705,13.0
1706,20.0
1707,10.0
1708,11.0
1709,18.0
1710,17.0
1711,13.0
1712,13.0
1713,16.0
1714,11.0
1715,16.0
1716,9.0
1717,8.0
1718,9.0
1719,9.0
1720,11.0
1721,15.0
1722,11.0
1723,12.0
1724,14.0
1725,10.0
1726,16.0
1727,19.0
1728,16.0
1729,10.0
1730,19.0
1731,16.0
1732,12.0
1733,14.0
1734,12.0
1735,6.0
1736,17.0
1737,4.0
1738,14.0
1739,11.0
1740,12.0
1741,17.0
1742,11.0
1743,7.0
1744,11.0
1745,19.0
1746,9.0
1747,14.0
1748,8.0
1749,7.0
1750,12.0
1751,14.0
1752,14.0
1753,15.0
1754,20.0
1755,11.0
1756,15.0
1757,17.0
1758,2.0
1759,12.0
1760,3.0
1761,11.0
1762,13.0
1763,21.0
1764,15.0
1765,15.0
1766,14.0
1767,9.0
1768,11.0
1769,10.0
1770,9.0
1771,6.0
1772,13.0
1773,18.0
1774,8.0
1775,8.0
1776,8.0
1777,17.0
1778,5.0
1779,15.0
1780,18.0
1781,8.0
1782,15.0
1783,16.0
1784,7.0
1785,13.0
1786,8.0
1787,5.0
1788,6.0
1789,14.0
1790,7.0
1791,10.0
1792,7.0
1793,10.0
1794,10.0
1795,12.0
1796,16.0
1797,12.0
1798,2.0
1799,10.0
1800,8.0
1801,8.0
1802,11.0
1803,15.0
1804,13.0
1805,8.0
1806,12.0
1807,6.0
1808,15.0
1809,10.0
1810,17.0
1811,12.0
1812,15.0
1813,18.0
1814,21.0
1815,7.0
1816,12.0
1817,8.0
1818,7.0
1819,18.0
1820,15.0
1821,21.0
1822,13.0
1823,19.0
1824,11.0
1825,11.0
1826,15.0
1827,13.0
1828,19.0
1829,21.0
1830,13.0
1831,6.0
1832,10.0
1833,15.0
1834,14.0
1835,12.0
1836,12.0
1837,9.0
1838,20.0
1839,15.0
1840,20.0
1841,12.0
1842,11.0
1843,20.0
1844,18.0
1845,14.0
1846,6.0
1847,12.0
1848,9.0
1849,17.0
1850,7.0
1851,14.0
1852,11.0
1853,6.0
1854,12.0
1855,7.0
1856,5.0
1857,7.0
1858,12.0
1859,14.0
1860,18.0
1861,17.0
1862,10.0
1863,9.0
1864,3.0
1865,19.0
1866,14.0
1867,16.0
1868,14.0
1869,17.0
1870,14.0
1871,10.0
1872,11.0
1873,3.0
1874,8.0
1875,7.0
1876,19.0
1877,19.0
1878,7.0
1879,10.0
1880,4.0
1881,2.0
1882,11.0
1883,11.0
1884,17.0
1885,16.0
1886,14.0
1887,12.0
1888,12.0
1889,10.0
1890,16.0
1891,13.0
1892,17.0
1893,13.0
1894,20.0
1895,10.0
1896,13.0
1897,11.0
1898,14.0
1899,9.0
1900,16.0
1901,13.0
1902,19.0
1903,13.0
1904,12.0
1905,12.0
1906,4.0
1907,7.0
1908,19.0
1909,10.0
1910,12.0
1911,10.0
1912,10.0
1913,9.0
1914,14.0
1915,13.0
1916,15.0
1917,19.0
1918,15.0
1919,17.0
1920,12.0
1921,9.0
1922,8.0
1923,17.0
1924,14.0
1925,13.0
1926,16.0
1927,4.0
1928,11.0
1929,20.0
1930,14.0
1931,10.0
1932,10.0
1933,1.0
1934,8.0
1935,9.0
1936,20.0
1937,9.0
1938,15.0
1939,12.0
1940,13.0
1941,12.0
1942,17.0
1943,9.0
1944,17.0
1945,9.0
1946,9.0
1947,10.0
1948,14.0
1949,12.0
1950,18.0
1951,4.0
1952,10.0
1953,8.0
1954,13.0
1955,5.0
1956,19.0
1957,12.0
1958,3.0
1959,8.0
1960,16.0
1961,14.0
1962,10.0
1963,6.0
1964,9.0
1965,15.0
1966,12.0
1967,15.0
1968,17.0
1969,5.0
1970,16.0
1971,8.0
1972,21.0
1973,9.0
1974,20.0
1975,17.0
1976,11.0
1977,8.0
1978,9.0
1979,13.0
1980,9.0
1981,7.0
1982,11.0
1983,14.0
1984,7.0
1985,13.0
1986,22.0
1987,12.0
1988,15.0
1989,10.0
1990,19.0
1991,4.0
1992,10.0
1993,16.0
1994,12.0
1995,13.0
1996,10.0
1997,9.0
1998,6.0
1999,14.0
